question,text,label,attacked_text
What was the title of Philo's work?,"One of the first known experiments on the relationship between combustion and air was conducted by the 2nd century BCE Greek writer on mechanics, Philo of Byzantium.",1,"Оne of the fіrst knоwn expеriments on the relаtionship between cоmbustion and аir was cоnducted by the 2nd cеntury ВCE Greеk wrіter on meсhanics, Phіlo of Bуzantium."
Some have generalized the meaning of the word imperialism down to general-purpose what?,"The definition of imperialism has not been finalized for centuries and was confusedly seen to represent the policies of major powers, or simply, general-purpose aggressiveness.",0,"The definіtion of imperialіsm has not been finalizеd for сenturies and was сonfusedly seеn to reprеsent the policіes of majоr рowers, or simрly, gеnеral-purpose aggressіveness."
Who took command of French in spring of 1753?,"In the spring of 1753, Paul Marin de la Malgue was given command of a 2,000-man force of Troupes de la Marine and Indians.",0,"In the sрring of 1753, Pаul Мarin dе lа Malguе was gіven cоmmand of a 2,000-mаn fоrce of Trоupes dе lа Marіne and Indiаns."
The largest brand of what store in the UK is located in Kingston Park?,The largest Tesco store in the United Kingdom is located in Kingston Park on the edge of Newcastle.,0,The lаrgest Tesсo stоre in the Unitеd Kingdоm is loсated in Кingston Рark on the еdge of Nеwcastle.
How did Mongol armies lure enemy groups out of their defensive positions?,"The Mongol military was also successful in siege warfare, cutting off resources for cities and towns by diverting certain rivers, taking enemy prisoners and driving them in front of the army, and adopting new ideas, techniques and tools from the people they conquered, particularly in employing Muslim and Chinese siege engines and engineers to aid the Mongol cavalry in capturing cities.",1,"The Мongol mіlitary was аlso succеssful in siеge warfаre, сutting off rеsources for citіes and tоwns by divеrting сertain rivеrs, tаking enеmy prіsoners and drivіng them in frоnt of the аrmy, and adoрting nеw іdeas, tеchniques and tоols from the peoрle they cоnquered, pаrticularly in еmploying Мuslim and Chinesе siegе enginеs and еngineers to аid the Mongоl сavalry in сapturing citiеs."
What is the name of the state that the megaregion expands to in the east?,"The megaregion's area is more expansive, extending east into Las Vegas, Nevada, and south across the Mexican border into Tijuana.",0,"The megаregion's arеa is more eхpansive, extendіng eаst into Lаs Vegаs, Nеvada, and sоuth aсross the Mexiсan bordеr into Tijuanа."
Who has the record of being the oldest quarter back in any Super Bowl game?,Peyton Manning became the first quarterback ever to lead two different teams to multiple Super Bowls.,0,Peуton Mаnning beсame the fіrst quartеrback evеr to lеad twо differеnt teаms to multiplе Suрer Bоwls.
What percentage of German students attended private schools in 2008?,Percent of students in private high schools reached 11.1%.,1,Perсent of studеnts in prіvate hіgh schoоls reaсhed 11.1%.
Who was an important figure in the twentieth-century Islamic revival in India?,"Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan.",0,"Saуyid Аbul Аla Мaududi was an importаnt earlу twentieth-centurу fіgure in the Islamiс rеvival in Indiа, and then after іndеpendence from Britаin, in Pakіstan."
"Who designed the ""50""?","In addition to the Vince Lombardi Trophy that all Super Bowl champions receive, the winner of Super Bowl 50 will also receive a large, 18-karat gold-plated ""50"".",1,"In additіon to the Vіnce Lombardі Trоphy that all Supеr Вowl сhampions recеive, the winnеr of Supеr Bоwl 50 will alsо receіve a largе, 18-kаrat gold-рlated ""50""."
What is the proprietary system that Sky+HD uses?,Sky+ HD material is broadcast using MPEG-4 and most of the HD material uses the DVB-S2 standard.,1,Skу+ НD materіal is broadcаst usіng MPЕG-4 and most of the НD mаterial usеs the DVВ-S2 stаndard.
Why does Doctor Who's TARDIS always look the same?,"However, the Doctor's TARDIS remains fixed as a blue British Police box due to a malfunction in the chameleon circuit.",0,"Нowever, the Doctоr's ТARDIS remaіns fiхed as a bluе Britіsh Pоlice bоx duе to a malfunсtion in the chamelеon cіrcuit."
What motivation is opportunity-based entrepreneurship driven by?,"However, most of it is often based on necessity rather than opportunity.",1,"Нowever, most of it is оften basеd on necеssity rаther than opрortunity."
What cultures were part of Kublai's administration?,"While the official terminology of the institutions may indicate the government structure was almost purely that of native Chinese dynasties, the Yuan bureaucracy actually consisted of a mix of elements from different cultures.",1,"While the offiсial termіnology of the іnstitutions mаy іndicate the govеrnment struсture was almоst purеly that of natіve Chіnese dynastiеs, the Yuаn bureauсracy actuallу consіsted of a miх of еlements from dіfferent сultures."
What is impact melt that some samples of moon rocks show?,Some of the returned samples are of impact melt (materials melted near an impact crater.),0,Some of the returnеd sаmples are of іmpact mеlt (matеrials mеlted nеar an impаct cratеr.)
How much of Australia's milk is produced in Victoria?,Victoria is the centre of dairy farming in Australia.,1,Victorіa is the сentre of dairу farmіng in Australiа.
In what year did ABC agree to finance Disneyland?,Walt Disney and his brother Roy contacted Goldenson at the end of 1953 for ABC to agree to finance part of the Disneyland project in exchange for producing a television program for the network.,1,Wаlt Dіsney and his brоther Rоy cоntacted Goldensоn at the еnd of 1953 for АBC to agrеe to finanсe pаrt of the Disneуland projеct in exchangе for producіng a tеlevision progrаm for the nеtwork.
Who did Luther view to be the Antichrist?,"He consistently rejected the idea of a Holy War, ""as though our people were an army of Christians against the Turks, who were enemies of Christ.",1,"He consistеntly rejectеd the іdea of a Holу Wаr, ""аs thоugh our peoplе were an аrmy of Christiаns against the Тurks, who were enеmies of Chrіst."
The classification of aspects of the Amazon forest is important for mapping what type of emission?,The researcher used a combination of Synthetic aperture radar (SAR) and Thematic Mapper (TM) to accurately place the different portions of the Amazon into one of the four classifications.,1,The researсher usеd a combinatіon of Synthеtic aperturе radаr (SАR) and Thеmatic Mаpper (ТM) to aсcurately plаce the dіfferent pоrtions of the Amazоn into onе of the fоur сlassifіcations.
Which NFL team represented the AFC at Super Bowl 50?,Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.,1,Suрer Bоwl 50 was an Ameriсan fоotball gаme to determіne the champiоn of the Natіonal Foоtball Leaguе (NFL) for the 2015 seаson.
What was the program in the first Children's program block to be broadcast in HD?,I block Litton's Weekend Aventure,0,I bloсk Littоn's Weеkend Aventurе
In what part of the United States did many students migrate to Christian academies during the desegregation period?,"In many parts of the United States, after the 1954 decision in the landmark court case Brown v. Board of Education of Topeka that demanded United States schools desegregate ""with all deliberate speed"", local families organized a wave of private ""Christian academies"".",1,"In manу pаrts of the Unіted Statеs, after the 1954 dеcision in the lаndmark cоurt cаse Brоwn v. Bоard of Educatіon of Тopeka that dеmanded Unitеd Statеs schoоls desеgregate ""wіth all deliberatе sрeed"", lоcal famіlies orgаnized a wаve of prіvate ""Christiаn academіes""."
What is the most feared condition that divers want to avoid?,"Acute oxygen toxicity (causing seizures, its most feared effect for divers) can occur by breathing an air mixture with 21%",0,"Аcute oxygеn toxicіty (cаusing seіzures, its most fеared effеct for divеrs) can ocсur by brеathing an аir mіxture with 21%"
The RIBA's drawing collection of what Italian architect is considered the largest in the world?,"Not only are all the major British architects of the last four hundred years represented, but many European (especially Italian) and American architects' drawings are held in the collection.",1,"Not only are all the mаjor Brіtish archіtects of the lаst fоur hundrеd yеars represеnted, but manу Еuropean (espеcіally Italіan) and Amеrican аrchitects' drаwings are hеld in the collеction."
