question,text,label,attacked_text
What was the title of Philo's work?,"One of the first known experiments on the relationship between combustion and air was conducted by the 2nd century BCE Greek writer on mechanics, Philo of Byzantium.",1,"Onе of the fіrst knowñ experimënts on the relationshіp between combustiоn and aіr was conductеd by the 2ñd ceñtury BÇE Greëk writèr on mechànics, Рhilo of Byzántium."
Some have generalized the meaning of the word imperialism down to general-purpose what?,"The definition of imperialism has not been finalized for centuries and was confusedly seen to represent the policies of major powers, or simply, general-purpose aggressiveness.",0,"The definіtion of imperïalism has not been finalіzed for centurìes and was confûsedly seеn to reprеsent the рolicies of majör powеrs, or sіmply, gеneral-рurpose aggrеssiveness."
Who took command of French in spring of 1753?,"In the spring of 1753, Paul Marin de la Malgue was given command of a 2,000-man force of Troupes de la Marine and Indians.",0,"In the sprіng of 1753, Paül Mаrin dе lа Malguе was givеn cоmmand of a 2,000-mân forçe of Тroupes dе lä Marìne and Îndians."
The largest brand of what store in the UK is located in Kingston Park?,The largest Tesco store in the United Kingdom is located in Kingston Park on the edge of Newcastle.,0,The lãrgest Tescо stóre in the Unitеd Kіngdom is locáted in Kìngston Pärk on the edgе of Newçastle.
How did Mongol armies lure enemy groups out of their defensive positions?,"The Mongol military was also successful in siege warfare, cutting off resources for cities and towns by diverting certain rivers, taking enemy prisoners and driving them in front of the army, and adopting new ideas, techniques and tools from the people they conquered, particularly in employing Muslim and Chinese siege engines and engineers to aid the Mongol cavalry in capturing cities.",1,"The Mongôl milіtary was älso súccessful in siеge warfаre, cuttîng off resourcès for citiés and tоwns by divërting certаin rivérs, takïng ënemy рrisoners and dríving them in frоnt of the armу, and adòpting ñew ideаs, techníques and toõls from the рeople they conquеred, particularlу in emplоying Мuslim and Chínese siegе engiñes and engіneers to áid the Moñgol сavalry in capturîng сities."
What is the name of the state that the megaregion expands to in the east?,"The megaregion's area is more expansive, extending east into Las Vegas, Nevada, and south across the Mexican border into Tijuana.",0,"The megaregiоn's ãrea is more expansіve, extënding еast into Lãs Vegás, Nevadа, and sоuth acröss the Mexіcan bоrder into Tïjuana."
Who has the record of being the oldest quarter back in any Super Bowl game?,Peyton Manning became the first quarterback ever to lead two different teams to multiple Super Bowls.,0,Peytôn Mannіng beçame the fìrst qûarterback éver to lëad twо dіfferent tеams to multіple Suрer Bоwls.
What percentage of German students attended private schools in 2008?,Percent of students in private high schools reached 11.1%.,1,Perçent of studénts in рrivate hígh sçhools reàched 11.1%.
Who was an important figure in the twentieth-century Islamic revival in India?,"Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan.",0,"Säyyid Âbul Alа Màududi was an impörtant еarly twentiеth-century figurе in the Islamïc rеvival in Indiã, and then after independeñcé from Вritain, in Pakïstan."
"Who designed the ""50""?","In addition to the Vince Lombardi Trophy that all Super Bowl champions receive, the winner of Super Bowl 50 will also receive a large, 18-karat gold-plated ""50"".",1,"In addіtion to the Vincê Lombárdi Tröphy that all Supеr Bôwl champîons reçeive, the winnêr of Suрer Bоwl 50 will аlso recëive a làrge, 18-karаt gоld-plated ""50""."
What is the proprietary system that Sky+HD uses?,Sky+ HD material is broadcast using MPEG-4 and most of the HD material uses the DVB-S2 standard.,1,Sky+ HD matеrial is broadcãst ùsing MPËG-4 and most of the НD materîal úses the DVВ-S2 standаrd.
Why does Doctor Who's TARDIS always look the same?,"However, the Doctor's TARDIS remains fixed as a blue British Police box due to a malfunction in the chameleon circuit.",0,"Howеver, the Doctòr's TARDÌS remaiñs fixêd as a blúe Brîtish Polіce boх dué to a malfunсtion in the сhameleon circuït."
What motivation is opportunity-based entrepreneurship driven by?,"However, most of it is often based on necessity rather than opportunity.",1,"Howevër, most of it is oftèn bãsed on necèssity rãther than opportùnity."
What cultures were part of Kublai's administration?,"While the official terminology of the institutions may indicate the government structure was almost purely that of native Chinese dynasties, the Yuan bureaucracy actually consisted of a mix of elements from different cultures.",1,"While the offiсial terminólogy of the institutiоns maу iñdicate the govеrnment structurê was almоst purëly that of nativé Çhinese dуnasties, the Yuаn bureãuçracy actüally coñsisted of a mïx of elemеnts from diffеrent cùltures."
What is impact melt that some samples of moon rocks show?,Some of the returned samples are of impact melt (materials melted near an impact crater.),0,Some of the rеturned sàmples are of impaçt mеlt (matеrials meltеd neár an impaсt сrater.)
How much of Australia's milk is produced in Victoria?,Victoria is the centre of dairy farming in Australia.,1,Viçtoria is the çentre of dâiry farmiñg in Australіa.
In what year did ABC agree to finance Disneyland?,Walt Disney and his brother Roy contacted Goldenson at the end of 1953 for ABC to agree to finance part of the Disneyland project in exchange for producing a television program for the network.,1,Wаlt Disnëy and his brothèr Ròy contaçted Goldensоn at the ënd of 1953 for ÀBC to agreе to finаnce pàrt of the Disneylаnd prоject in exchangë for prodûcing a têlevision prògram for the netwôrk.
Who did Luther view to be the Antichrist?,"He consistently rejected the idea of a Holy War, ""as though our people were an army of Christians against the Turks, who were enemies of Christ.",1,"He consisténtly rejectëd the idëa of a Höly Wär, ""аs thöugh our peоple were an аrmy of Christiаns against the Тurks, who were enemiеs of Çhrist."
The classification of aspects of the Amazon forest is important for mapping what type of emission?,The researcher used a combination of Synthetic aperture radar (SAR) and Thematic Mapper (TM) to accurately place the different portions of the Amazon into one of the four classifications.,1,The reseârcher usеd a combinatіon of Synthëtic apеrture rаdar (SАR) and Thematiç Mäpper (TM) to aсcurately plaсe the differеnt pòrtions of the Amazоn into onе of the fоur classíficàtions.
Which NFL team represented the AFC at Super Bowl 50?,Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.,1,Supеr Bôwl 50 was an Amërican föotball gаme to determiñe the champïon of the Natiònal Foоtball Leаgue (NFL) for the 2015 sеason.
What was the program in the first Children's program block to be broadcast in HD?,I block Litton's Weekend Aventure,0,I bloçk Lítton's Weekeñd Avеnture
In what part of the United States did many students migrate to Christian academies during the desegregation period?,"In many parts of the United States, after the 1954 decision in the landmark court case Brown v. Board of Education of Topeka that demanded United States schools desegregate ""with all deliberate speed"", local families organized a wave of private ""Christian academies"".",1,"In mаny pärts of the Unitèd Statеs, after the 1954 decisiоn in the lañdmark coùrt çase Brоwn v. Boаrd of Êducatïon of Toрeka that demànded Unіted Statеs schoòls dësegregate ""wîth all dеliberate spеed"", locаl fâmilies orgänized a wаve of privatе ""Chrístian academíes""."
What is the most feared condition that divers want to avoid?,"Acute oxygen toxicity (causing seizures, its most feared effect for divers) can occur by breathing an air mixture with 21%",0,"Acuté оxygen toxicìty (сausing sêizures, its most fearéd effеct for dívers) can oçcur by brеathing an àir mixturë with 21%"
The RIBA's drawing collection of what Italian architect is considered the largest in the world?,"Not only are all the major British architects of the last four hundred years represented, but many European (especially Italian) and American architects' drawings are held in the collection.",1,"Not only are all the màjor Britіsh arçhitects of the lаst fоur hundrêd yеars reрresented, but mãny Europеan (especíally Italìan) and Americàn arсhitects' drawіngs are hеld in the collectіon."
