question,text,label,attacked_text
Who took command of French in spring of 1753?,"In the spring of 1753, Paul Marin de la Malgue was given command of a 2,000-man force of Troupes de la Marine and Indians.",0,"In the spríng of 1753, Paùl Marîn dè lä Malguè was givén commând of a 2,000-mañ forçe of Tròupes dë lä Marinê and Indiañs."
The largest brand of what store in the UK is located in Kingston Park?,The largest Tesco store in the United Kingdom is located in Kingston Park on the edge of Newcastle.,0,The largést Tèsco stôre in the Unitèd Kïngdom is locáted in Kingstõn Párk on the êdge of Newçastle.
How did Mongol armies lure enemy groups out of their defensive positions?,"The Mongol military was also successful in siege warfare, cutting off resources for cities and towns by diverting certain rivers, taking enemy prisoners and driving them in front of the army, and adopting new ideas, techniques and tools from the people they conquered, particularly in employing Muslim and Chinese siege engines and engineers to aid the Mongol cavalry in capturing cities.",1,"The Mongõl militàry was alsõ successfùl in sìege warfäre, çutting off resõurces for cîties and tôwns by divertïng çertain rîvers, täking enèmy prisonërs and drîving them in froñt of the ärmy, and adoptïng néw idëas, technîques and toõls from the pèople they conqueréd, partiçularly in emplöying Mùslim and Çhinese siegë eñgines and engineërs to aìd the Mongòl cávalry in çapturing cíties."
What is the name of the state that the megaregion expands to in the east?,"The megaregion's area is more expansive, extending east into Las Vegas, Nevada, and south across the Mexican border into Tijuana.",0,"The mêgaregion's areã is more expañsive, exténding eäst into Läs Vegãs, Nevãda, and soûth açross the Mexiçan bordër into Tijuanâ."
Who has the record of being the oldest quarter back in any Super Bowl game?,Peyton Manning became the first quarterback ever to lead two different teams to multiple Super Bowls.,0,Pëyton Mannîng becamé the fîrst quarterbaçk éver to lèad twó differênt teãms to multiplê Supér Bôwls.
What percentage of German students attended private schools in 2008?,Percent of students in private high schools reached 11.1%.,1,Perceñt of stûdents in privatê hïgh sçhools rêached 11.1%.
Who was an important figure in the twentieth-century Islamic revival in India?,"Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan.",0,"Sayyìd Abül Ála Maududì was an importañt èarly tweñtieth-çentury fïgure in the Islamîc revîval in Iñdia, and then after iñdependencé from Britâin, in Päkistan."
"Who designed the ""50""?","In addition to the Vince Lombardi Trophy that all Super Bowl champions receive, the winner of Super Bowl 50 will also receive a large, 18-karat gold-plated ""50"".",1,"In additioñ to the Vincè Lömbardi Tròphy that all Supër Bôwl chãmpions rêceive, the wînner of Süper Bôwl 50 will ãlso receivê a largê, 18-kârat gold-plãted ""50""."
What is the proprietary system that Sky+HD uses?,Sky+ HD material is broadcast using MPEG-4 and most of the HD material uses the DVB-S2 standard.,1,Sky+ HD matërial is brõadcast usiñg MPËG-4 and most of the HD materiâl usès the DVB-S2 standârd.
Why does Doctor Who's TARDIS always look the same?,"However, the Doctor's TARDIS remains fixed as a blue British Police box due to a malfunction in the chameleon circuit.",0,"Hòwever, the Doctõr's TARDÍS rëmains fìxed as a blué Brítish Policè bôx duê to a mälfûnction in the chamêleon circuït."
What motivation is opportunity-based entrepreneurship driven by?,"However, most of it is often based on necessity rather than opportunity.",1,"Howêver, most of it is oftèn bãsed on necessìty ràther than opportuñity."
What cultures were part of Kublai's administration?,"While the official terminology of the institutions may indicate the government structure was almost purely that of native Chinese dynasties, the Yuan bureaucracy actually consisted of a mix of elements from different cultures.",1,"While the officíal términology of the instîtutìons máy indicatê the goverñment struçture was almöst púrely that of natîve Chiñese dyñasties, the Yuán bureaucrâçy açtually çonsisted of a mïx of eléments from differeñt cúltures."
What is impact melt that some samples of moon rocks show?,Some of the returned samples are of impact melt (materials melted near an impact crater.),0,Some of the rëturned samplès are of ìmpact mëlt (mãterials meltéd nêar an ímpact crãter.)
How much of Australia's milk is produced in Victoria?,Victoria is the centre of dairy farming in Australia.,1,Víctoria is the centré of dâiry farmîng in Ãustralia.
In what year did ABC agree to finance Disneyland?,Walt Disney and his brother Roy contacted Goldenson at the end of 1953 for ABC to agree to finance part of the Disneyland project in exchange for producing a television program for the network.,1,Wält Disnëy and his bróther Róy çontacted Gôldenson at the ênd of 1953 for ÃBC to ágree to financë pàrt of the Disnêyland projeçt in exçhange for próducing a televisioñ progrâm for the netwõrk.
Who did Luther view to be the Antichrist?,"He consistently rejected the idea of a Holy War, ""as though our people were an army of Christians against the Turks, who were enemies of Christ.",1,"He cónsistently rejeçted the idêa of a Hòly Wàr, ""ás thòugh our peôple were an ãrmy of Christíans against the Tûrks, who were ënemies of Çhrist."
The classification of aspects of the Amazon forest is important for mapping what type of emission?,The researcher used a combination of Synthetic aperture radar (SAR) and Thematic Mapper (TM) to accurately place the different portions of the Amazon into one of the four classifications.,1,The researçher ûsed a combínatïon of Synthetìc apêrture rädar (SÂR) and Thematiç Mâpper (TM) to accuratêly plaçe the diffèrent portioñs of the Amazoñ into öne of the foùr classifiçatioñs.
Which NFL team represented the AFC at Super Bowl 50?,Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.,1,Sùper Bôwl 50 was an Âmerican foõtball gamê to determinè the champiôn of the Natioñal Footbãll Leágue (ÑFL) for the 2015 seasón.
What was the program in the first Children's program block to be broadcast in HD?,I block Litton's Weekend Aventure,0,I blôck Lìtton's Wëekend Avènture
In what part of the United States did many students migrate to Christian academies during the desegregation period?,"In many parts of the United States, after the 1954 decision in the landmark court case Brown v. Board of Education of Topeka that demanded United States schools desegregate ""with all deliberate speed"", local families organized a wave of private ""Christian academies"".",1,"In màny pärts of the Unitèd Stãtes, after the 1954 deçision in the landmàrk coùrt cáse Brówn v. Boàrd of Edúcatioñ of Topekã that dêmanded Únited Statês schóols desêgregate ""wíth all delibérate spéed"", lócal fàmilies òrganized a wáve of priväte ""Christiañ academíes""."
What is the most feared condition that divers want to avoid?,"Acute oxygen toxicity (causing seizures, its most feared effect for divers) can occur by breathing an air mixture with 21%",0,"Acúte oxygèn toxicìty (câusing seízures, its most fearêd effèct for divërs) can oçcur by breathïng an aïr mixtùre with 21%"
The RIBA's drawing collection of what Italian architect is considered the largest in the world?,"Not only are all the major British architects of the last four hundred years represented, but many European (especially Italian) and American architects' drawings are held in the collection.",1,"Not only are all the majõr Britísh architècts of the làst fòur hundrëd yèars represeñted, but mãny Éuropean (especíally Îtalian) and Ameriçan arçhitects' drãwings are hëld in the cóllectîon."
ABC news provides content for radio stations owned by what company?,"ABC News provides news and features content for select radio stations owned by Citadel Broadcasting, which purchased the ABC Radio properties in 2007.",0,"ABÇ Nëws prövides ñews and feätures còntent for selëct rädio statíons ówned by Cítadel Broadcastìng, which purçhased the ÁBC Râdio prõperties in 2007."
What is one of the largest city center shopping complexes in the UK?,It incorporates a flagship Debenhams store as well as one of the largest John Lewis stores in the UK.,1,It iñcörporates a flagshìp Dêbenhams storè as wêll as oñe of the lärgest Jôhn Lewïs storès in the ÚK.
What is the Royal Castle the most interesting example of?,The most interesting examples of mannerist architecture are the Royal Castle (1596–1619) and the Jesuit Church (1609–1626) at Old Town.,0,The most interestiñg êxamples of mannérist architeçtúre are the Royâl Çastle (1596–1619) and the Jêsuit Churçh (1609–1626) at Öld Towñ.
